id,workload,iteration,metric,value,units
orig_bg_cpuset_pi_bst15_2,audio,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_fbt_pref_idle,81592,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_attempts,126137,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_count,41968,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_idle_bt,81574,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_insuff_cap,5,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_no_nrg_sav,2535,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_nrg_sav,55,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_secb_sync,0,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_attempts,127,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_cache_affine,9,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_count,27,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_idle,91,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_idle_cpu,25,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_tob,72439,
orig_bg_cpuset_pi_bst15_2,audio,1,sched_tol,53902,
orig_bg_cpuset_pi_bst15_2,audio,1,Energy,550.996095849,J
orig_bg_cpuset_pi_bst15_2,audio,1,Power,4593.64,mW (avg)
orig_bg_cpuset_pi_3,video,1,execution_time,60.0524089336,seconds
orig_bg_cpuset_pi_3,video,1,sched_cas_attempts,167,
orig_bg_cpuset_pi_3,video,1,sched_fbt_attempts,174338,
orig_bg_cpuset_pi_3,video,1,sched_fbt_count,91426,
orig_bg_cpuset_pi_3,video,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_3,video,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_3,video,1,sched_fbt_pref_idle,82912,
orig_bg_cpuset_pi_3,video,1,sched_secb_attempts,174338,
orig_bg_cpuset_pi_3,video,1,sched_secb_count,81560,
orig_bg_cpuset_pi_3,video,1,sched_secb_idle_bt,82897,
orig_bg_cpuset_pi_3,video,1,sched_secb_insuff_cap,34,
orig_bg_cpuset_pi_3,video,1,sched_secb_no_nrg_sav,9620,
orig_bg_cpuset_pi_3,video,1,sched_secb_nrg_sav,227,
orig_bg_cpuset_pi_3,video,1,sched_secb_sync,0,
orig_bg_cpuset_pi_3,video,1,sched_sis_attempts,417,
orig_bg_cpuset_pi_3,video,1,sched_sis_cache_affine,56,
orig_bg_cpuset_pi_3,video,1,sched_sis_count,100,
orig_bg_cpuset_pi_3,video,1,sched_sis_idle,261,
orig_bg_cpuset_pi_3,video,1,sched_sis_idle_cpu,76,
orig_bg_cpuset_pi_3,video,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_3,video,1,sched_tob,7116,
orig_bg_cpuset_pi_3,video,1,sched_tol,167815,
orig_bg_cpuset_pi_3,video,1,Energy,325.686428455,J
orig_bg_cpuset_pi_3,video,1,Power,5431.103,mW (avg)
orig_bg_cpuset_pi_bst15_3,video,1,execution_time,60.0366120338,seconds
orig_bg_cpuset_pi_bst15_3,video,1,sched_cas_attempts,134,
orig_bg_cpuset_pi_bst15_3,video,1,sched_fbt_attempts,171748,
orig_bg_cpuset_pi_bst15_3,video,1,sched_fbt_count,86834,
orig_bg_cpuset_pi_bst15_3,video,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_bst15_3,video,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_bst15_3,video,1,sched_fbt_pref_idle,84914,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_attempts,171748,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_count,71586,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_idle_bt,84883,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_insuff_cap,3,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_no_nrg_sav,14909,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_nrg_sav,367,
orig_bg_cpuset_pi_bst15_3,video,1,sched_secb_sync,0,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_attempts,483,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_cache_affine,24,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_count,93,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_idle,366,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_idle_cpu,76,
orig_bg_cpuset_pi_bst15_3,video,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_bst15_3,video,1,sched_tob,76490,
orig_bg_cpuset_pi_bst15_3,video,1,sched_tol,95896,
orig_bg_cpuset_pi_bst15_3,video,1,Energy,333.54292866,J
orig_bg_cpuset_pi_bst15_3,video,1,Power,5563.258,mW (avg)
orig_bg_cpuset_pi_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_4,galleryfling,1,Jank%,9,
orig_bg_cpuset_pi_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_4,galleryfling,1,Jank%,9,
orig_bg_cpuset_pi_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_4,galleryfling,1,Jank%,9,
orig_bg_cpuset_pi_4,galleryfling,1,Average 90th Percentile,16,
orig_bg_cpuset_pi_4,galleryfling,1,Average 95th Percentile,18,
orig_bg_cpuset_pi_4,galleryfling,1,Average 99th Percentile,200,
orig_bg_cpuset_pi_4,galleryfling,1,Average Jank,23,
orig_bg_cpuset_pi_4,galleryfling,1,Average Jank%,9,
orig_bg_cpuset_pi_4,galleryfling,1,execution_time,55.6024529934,seconds
orig_bg_cpuset_pi_4,galleryfling,1,sched_cas_attempts,2702,
orig_bg_cpuset_pi_4,galleryfling,1,sched_fbt_attempts,92634,
orig_bg_cpuset_pi_4,galleryfling,1,sched_fbt_count,38367,
orig_bg_cpuset_pi_4,galleryfling,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_4,galleryfling,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_4,galleryfling,1,sched_fbt_pref_idle,54267,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_attempts,92634,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_count,24759,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_idle_bt,54269,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_insuff_cap,188,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_no_nrg_sav,12939,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_nrg_sav,479,
orig_bg_cpuset_pi_4,galleryfling,1,sched_secb_sync,0,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_attempts,8034,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_cache_affine,511,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_count,1908,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_idle,5615,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_idle_cpu,1381,
orig_bg_cpuset_pi_4,galleryfling,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_4,galleryfling,1,sched_tob,11624,
orig_bg_cpuset_pi_4,galleryfling,1,sched_tol,92047,
orig_bg_cpuset_pi_4,galleryfling,1,Energy,386.191758938,J
orig_bg_cpuset_pi_4,galleryfling,1,Power,6955.064,mW (avg)
orig_bg_cpuset_pi_bst15_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank%,8,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank%,8,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,90th Percentile,16,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,95th Percentile,18,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,99th Percentile,200,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank,23,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Jank%,8,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Average 90th Percentile,16,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Average 95th Percentile,18,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Average 99th Percentile,200,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Average Jank,23,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Average Jank%,8,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,execution_time,55.4651870728,seconds
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_cas_attempts,1301,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_fbt_attempts,92405,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_fbt_count,32075,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_fbt_pref_idle,60330,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_attempts,92405,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_count,23227,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_idle_bt,60323,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_insuff_cap,163,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_no_nrg_sav,8349,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_nrg_sav,343,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_secb_sync,0,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_attempts,5939,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_cache_affine,1310,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_count,1175,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_idle,3454,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_idle_cpu,802,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_tob,49215,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,sched_tol,50675,
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Energy,385.036374711,J
orig_bg_cpuset_pi_bst15_4,galleryfling,1,Power,6953.102,mW (avg)
orig_bg_cpuset_pi_5,recentfling,1,90th Percentile,14,
orig_bg_cpuset_pi_5,recentfling,1,95th Percentile,15,
orig_bg_cpuset_pi_5,recentfling,1,99th Percentile,19,
orig_bg_cpuset_pi_5,recentfling,1,Jank,18,
orig_bg_cpuset_pi_5,recentfling,1,Jank%,3,
orig_bg_cpuset_pi_5,recentfling,1,90th Percentile,19,
orig_bg_cpuset_pi_5,recentfling,1,95th Percentile,20,
orig_bg_cpuset_pi_5,recentfling,1,99th Percentile,22,
orig_bg_cpuset_pi_5,recentfling,1,Jank,85,
orig_bg_cpuset_pi_5,recentfling,1,Jank%,18,
orig_bg_cpuset_pi_5,recentfling,1,90th Percentile,19,
orig_bg_cpuset_pi_5,recentfling,1,95th Percentile,21,
orig_bg_cpuset_pi_5,recentfling,1,99th Percentile,25,
orig_bg_cpuset_pi_5,recentfling,1,Jank,102,
orig_bg_cpuset_pi_5,recentfling,1,Jank%,22,
orig_bg_cpuset_pi_5,recentfling,1,Average 90th Percentile,17,
orig_bg_cpuset_pi_5,recentfling,1,Average 95th Percentile,18,
orig_bg_cpuset_pi_5,recentfling,1,Average 99th Percentile,22,
orig_bg_cpuset_pi_5,recentfling,1,Average Jank,68,
orig_bg_cpuset_pi_5,recentfling,1,Average Jank%,14,
orig_bg_cpuset_pi_5,recentfling,1,execution_time,44.5818991661,seconds
orig_bg_cpuset_pi_5,recentfling,1,sched_cas_attempts,20177,
orig_bg_cpuset_pi_5,recentfling,1,sched_fbt_attempts,73898,
orig_bg_cpuset_pi_5,recentfling,1,sched_fbt_count,26668,
orig_bg_cpuset_pi_5,recentfling,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_5,recentfling,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_5,recentfling,1,sched_fbt_pref_idle,47230,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_attempts,73898,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_count,17441,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_idle_bt,47226,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_insuff_cap,185,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_no_nrg_sav,8548,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_nrg_sav,498,
orig_bg_cpuset_pi_5,recentfling,1,sched_secb_sync,0,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_attempts,31731,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_cache_affine,1827,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_count,7152,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_idle,22752,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_idle_cpu,4975,
orig_bg_cpuset_pi_5,recentfling,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_5,recentfling,1,sched_tob,41653,
orig_bg_cpuset_pi_5,recentfling,1,sched_tol,84893,
orig_bg_cpuset_pi_5,recentfling,1,Energy,388.373531273,J
orig_bg_cpuset_pi_5,recentfling,1,Power,8727.142,mW (avg)
orig_bg_cpuset_pi_bst15_5,recentfling,1,90th Percentile,12,
orig_bg_cpuset_pi_bst15_5,recentfling,1,95th Percentile,15,
orig_bg_cpuset_pi_bst15_5,recentfling,1,99th Percentile,18,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank,17,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank%,3,
orig_bg_cpuset_pi_bst15_5,recentfling,1,90th Percentile,9,
orig_bg_cpuset_pi_bst15_5,recentfling,1,95th Percentile,10,
orig_bg_cpuset_pi_bst15_5,recentfling,1,99th Percentile,11,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank,1,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank%,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,90th Percentile,9,
orig_bg_cpuset_pi_bst15_5,recentfling,1,95th Percentile,10,
orig_bg_cpuset_pi_bst15_5,recentfling,1,99th Percentile,12,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank,1,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Jank%,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Average 90th Percentile,10,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Average 95th Percentile,11,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Average 99th Percentile,13,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Average Jank,6,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Average Jank%,1,
orig_bg_cpuset_pi_bst15_5,recentfling,1,execution_time,40.8881270885,seconds
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_cas_attempts,4211,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_fbt_attempts,84575,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_fbt_count,28962,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_fbt_pref_idle,55613,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_attempts,84575,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_count,19496,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_idle_bt,55609,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_insuff_cap,205,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_no_nrg_sav,8851,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_nrg_sav,414,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_secb_sync,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_attempts,14324,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_cache_affine,826,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_count,2923,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_idle,10575,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_idle_cpu,1934,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_tob,54720,
orig_bg_cpuset_pi_bst15_5,recentfling,1,sched_tol,48827,
orig_bg_cpuset_pi_bst15_5,recentfling,1,Energy,345.310852755,J
orig_bg_cpuset_pi_bst15_5,recentfling,1,Power,8461.945,mW (avg)
orig_bg_cpuset_pi_6,emailfling,1,90th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,95th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,99th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Jank,0,
orig_bg_cpuset_pi_6,emailfling,1,Jank%,0,
orig_bg_cpuset_pi_6,emailfling,1,90th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,95th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,99th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Jank,0,
orig_bg_cpuset_pi_6,emailfling,1,Jank%,0,
orig_bg_cpuset_pi_6,emailfling,1,90th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,95th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,99th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Jank,0,
orig_bg_cpuset_pi_6,emailfling,1,Jank%,0,
orig_bg_cpuset_pi_6,emailfling,1,Average 90th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Average 95th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Average 99th Percentile,5,
orig_bg_cpuset_pi_6,emailfling,1,Average Jank,0,
orig_bg_cpuset_pi_6,emailfling,1,Average Jank%,0,
orig_bg_cpuset_pi_6,emailfling,1,execution_time,37.0626819134,seconds
orig_bg_cpuset_pi_6,emailfling,1,sched_cas_attempts,6161,
orig_bg_cpuset_pi_6,emailfling,1,sched_fbt_attempts,50907,
orig_bg_cpuset_pi_6,emailfling,1,sched_fbt_count,19537,
orig_bg_cpuset_pi_6,emailfling,1,sched_fbt_no_cpu,0,
orig_bg_cpuset_pi_6,emailfling,1,sched_fbt_no_sd,0,
orig_bg_cpuset_pi_6,emailfling,1,sched_fbt_pref_idle,31370,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_attempts,50907,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_count,13675,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_idle_bt,31368,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_insuff_cap,150,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_no_nrg_sav,5439,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_nrg_sav,275,
orig_bg_cpuset_pi_6,emailfling,1,sched_secb_sync,0,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_attempts,13122,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_cache_affine,1263,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_count,2847,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_idle,9012,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_idle_cpu,2030,
orig_bg_cpuset_pi_6,emailfling,1,sched_sis_suff_cap,0,
orig_bg_cpuset_pi_6,emailfling,1,sched_tob,16011,
orig_bg_cpuset_pi_6,emailfling,1,sched_tol,54508,
orig_bg_cpuset_pi_6,emailfling,1,Energy,233.919325386,J
orig_bg_cpuset_pi_6,emailfling,1,Power,6326.35,mW (avg)
orig_bg_cpuset_pi_bst15_6,emailfling,1,90th Percentile,9,
orig_bg_cpuset_pi_bst15_6,emailfling,1,95th Percentile,10,
orig_bg_cpuset_pi_bst15_6,emailfling,1,99th Percentile,53,
orig_bg_cpuset_pi_bst15_6,emailfling,1,Jank,1,
orig_bg_cpuset_pi_bst15_6,emailfling,1,Jank%,2,
orig_bg_cpuset_pi_bst15_6,emailfling,1,90th Percentile,9,
orig_bg_cpuset_pi_bst15_6,emailfling,1,95th Percentile,10,
orig_bg_cpuset_pi_bst15_6,emailfling,1,99th Percentile,53,
orig_bg_cpuset_pi_bst15_6,emailfling,1,Jank,1,
orig_bg_cpuset_pi_bst15_6,emailfling,1,Jank%,2,
orig_bg_cpuset_pi_bst15_6,emailfling,1,90th Percentile,9,
orig_bg_cpuset_pi_bst15_6,emailfling,1,95th Percentile,10,
orig_bg_cpuset_pi_bst15_6,emailfling,1,99th Percentile,53,
orig_bg_cpuset_pi_bst15_6,emailfling,1,Jank,1,
